Time	TX	txGrid	RX	rxGrid	MHz	Watts	SNR	drift	k	az	mode	k/W	spotQ	version
2026-06-06 21:36	KD3CCO	FN10cs	OE9GHV	JN47wk	14.097097	10	7	0	6658	51	WSPR2	666	799	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	OE9TAV	JN47tk	14.097097	10	-4	0	6642	51	WSPR2	664	588	WD_3.2.3-1
2026-06-06 21:36	KD3CCO	FN10cs	HB9VQQ	JN47kh	14.097099	10	7	0	6599	52	WSPR2	660	792	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	WA5DJJ	DM62ph	14.097096	10	-9	0	2734	259	WSPR2	273	203	2.6.1
2026-06-06 21:36	KD3CCO	FN10cs	DC5AL-R	JO31lk	14.0971	10	-3	0	6268	48	WSPR2	627	573	
2026-06-06 21:36	KD3CCO	FN10cs	KX4AZ/A	EM83hw	14.097095	10	-6	0	906	215	WSPR2	91	75	WD_3.3.2-1
2026-06-06 21:36	KD3CCO	FN10cs	I0UVN	JN61nl	14.097096	10	-7	0	7222	56	WSPR2	722	578	WD_3.2.3-1
2026-06-06 21:36	KD3CCO	FN10cs	WA5LRU	EM34tr	14.09709	10	-19	0	1445	247	WSPR2	145	66	
2026-06-06 21:36	KD3CCO	FN10cs	KG5VWO	EM40oh	14.097096	10	7	0	1650	229	WSPR2	165	198	web-888
2026-06-06 21:36	KD3CCO	FN10cs	K9CZI	CN83mw	14.097096	10	-2	0	3682	291	WSPR2	368	347	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	VE4ACE	EN19ku	14.097095	10	-6	0	1810	310	WSPR2	181	150	web-888
2026-06-06 21:36	KD3CCO	FN10cs	G7ELK	IO90jv	14.097096	10	-20	0	5767	51	WSPR2	577	247	web-888
2026-06-06 21:36	KD3CCO	FN10cs	GM4DIJ	IO85iw	14.097096	10	-24	0	5463	46	WSPR2	546	172	web-888
2026-06-06 21:36	KD3CCO	FN10cs	OE6PWD	JN77rb	14.097096	10	-26	0	7042	50	WSPR2	704	181	web-888
2026-06-06 21:36	KD3CCO	FN10cs	G4WNC-2	IO90cu	14.097096	10	-15	0	5730	51	WSPR2	573	327	web-888
2026-06-06 21:36	KD3CCO	FN10cs	PA0590SWL	JO20xv	14.097096	10	-15	0	6230	49	WSPR2	623	356	web-888
2026-06-06 21:36	KD3CCO	FN10cs	DL1ECN-8	JO32uo	14.097098	10	-16	0	6260	47	WSPR2	626	340	web-888
2026-06-06 21:36	KD3CCO	FN10cs	DL1BAJ	JO43ap	14.097096	10	-15	0	6232	45	WSPR2	623	356	web-888
2026-06-06 21:36	KD3CCO	FN10cs	DL0BR/1	JO43jb	14.097096	10	-19	0	6304	46	WSPR2	630	288	web-888
2026-06-06 21:36	KD3CCO	FN10cs	DL1ECN-1	JO32uo	14.09716	10	-16	0	6260	47	WSPR2	626	340	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	VE4KRK	EN19gu	14.097096	10	3	0	1831	310	WSPR2	183	199	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	OZ1KVB	JO44vv	14.097097	10	-19	0	6277	44	WSPR2	628	287	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	M0WHU	JO01in	14.097096	10	-15	0	5865	50	WSPR2	587	335	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	HB9DSE	JN37wb	14.097097	10	-5	0	6545	53	WSPR2	655	561	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	DA1VID	JO31qn	14.097097	10	-7	0	6288	48	WSPR2	629	503	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	PA0RDT	JO11tm	14.097097	10	-9	0	6054	49	WSPR2	605	449	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	N4TTN	FM05pm	14.097097	10	-3	0	589	188	WSPR2	59	54	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	KM4MZA	EM78qe	14.097097	10	1	0	653	246	WSPR2	65	67	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	DL6OW-MH	JO31kk	14.097154	10	-13	0	6263	48	WSPR2	626	393	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	F4FPR	IN88di	14.097097	10	-20	0	5698	55	WSPR2	570	244	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	G4MSA	IO90au	14.097097	10	-16	0	5719	52	WSPR2	572	311	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	G3VPW	IO91gp	14.097097	10	-6	0	5721	50	WSPR2	572	474	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	DB1UJ-1	JO41jr	14.097097	10	-5	0	6368	47	WSPR2	637	546	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	G0FCH	IO91cn	14.097042	10	-16	0	5703	51	WSPR2	570	309	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	EA3IOT	JN11ep	14.097097	10	-1	0	6444	60	WSPR2	644	626	web-888
2026-06-06 21:36	KD3CCO	FN10cs	PA0SLT/4	JO33kg	14.097097	10	-7	0	6178	46	WSPR2	618	494	web-888
2026-06-06 21:36	KD3CCO	FN10cs	KD5QLM	EM13lb	14.097096	10	-10	0	1908	249	WSPR2	191	136	web-888
2026-06-06 21:36	KD3CCO	FN10cs	LU8MIL	FF57	14.097095	10	-20	0	8199	172	WSPR2	820	351	web-888
2026-06-06 21:36	KD3CCO	FN10cs	KS0TRADE	KO11if	14.097097	10	-15	0	7227	43	WSPR2	723	413	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	MW7SIF	IO72wo	14.097097	10	-22	0	5515	50	WSPR2	552	205	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	DL4ZBE	JO40ba	14.097096	10	-3	0	6411	49	WSPR2	641	586	WD_3.3.2-1
2026-06-06 21:36	KD3CCO	FN10cs	DG1ATN	JO50kq	14.097094	10	-20	0	6550	48	WSPR2	655	281	web-888
2026-06-06 21:36	KD3CCO	FN10cs	ON5KQ	JO10os	14.0971	10	11	0	6060	50	WSPR2	606	796	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	W3OA	EM95mn	14.097033	10	-10	0	642	207	WSPR2	64	46	CWSL_DIGI
2026-06-06 21:36	KD3CCO	FN10cs	KJ6EI/VE7	CN88fu	14.097095	10	-11	0	3660	300	WSPR2	366	251	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	LX1LC	JN39ep	14.097097	10	7	0	6316	50	WSPR2	632	758	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	N7SET	CN87us	14.097096	10	-23	0	3576	298	WSPR2	358	123	web-888
2026-06-06 21:36	KD3CCO	FN10cs	K1RKS/2	CN85oi	14.097096	10	-16	0	3643	293	WSPR2	364	198	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	OK1HRA	JO60wa	14.097141	10	-1	0	6772	47	WSPR2	677	658	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	G4LCM	IO81xv	14.097029	10	-9	0	5674	50	WSPR2	567	421	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	KB7SVP/SDR5	DN07cw	14.097124	10	-10	0	3388	298	WSPR2	339	242	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	G0BZB-SWL	IO84sx	14.097105	10	-13	0	5543	47	WSPR2	554	348	1.4A Kiwi
2026-06-06 21:36	KD3CCO	FN10cs	G0WZM/A	IO91ui	14.097096	10	-20	0	5808	50	WSPR2	581	249	
2026-06-06 21:36	KD3CCO	FN10cs	KW7MM	DM42mm	14.097109	10	-8	0	3077	263	WSPR2	308	238	CWSL_DIGI
2026-06-06 21:36	KD3CCO	FN10cs	PLANB/SWL	IO91en	14.097096	10	-18	0	5714	51	WSPR2	571	277	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	DK6UG	JN49cm	14.097096	10	8	0	6441	50	WSPR2	644	791	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	KFS	CM87tj	14.097096	10	-9	-2	3825	279	WSPR2	383	285	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	KV0S	EM38tv	14.097096	10	-8	0	1261	265	WSPR2	126	97	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	KD7EFG	DN31uo	14.097096	10	4	0	2869	283	WSPR2	287	320	WD_3.3.2-2
2026-06-06 21:36	KD3CCO	FN10cs	K4DDI	EL95ux	14.097095	10	8	0	1661	189	WSPR2	166	204	web-888
2026-06-06 21:34	WB8ZLK	EN81ap	KD3CCO	FN10cs	3.570164	0.2	-15	0	525	99	WSPR2	2625	1500	3.0.1
2026-06-06 21:34	KC1LED	FN54ot	KD3CCO	FN10cs	3.57014	0.2	-22	0	860	242	WSPR2	4300	1597	3.0.1
2026-06-06 21:34	WR4I	FM08	KD3CCO	FN10cs	3.570125	0.2	-15	0	276	22	WSPR2	1380	789	3.0.1
2026-06-06 21:34	AB4YY	FM08	KD3CCO	FN10cs	3.570043	0.2	-3	0	276	22	WSPR2	1380	1262	3.0.1
2026-06-06 21:32	W8CJL	FN41tp	KD3CCO	FN10cs	7.040178	0.2	-21	0	628	264	WSPR2	3140	1256	3.0.1
2026-06-06 21:32	KD2EIB	FM29	KD3CCO	FN10cs	7.040162	0.1	-18	0	274	302	WSPR2	2740	1331	3.0.1
2026-06-06 21:32	KF0SCE	EN42	KD3CCO	FN10cs	7.040151	0.2	-26	0	1116	95	WSPR2	5580	1435	3.0.1
2026-06-06 21:32	W2RCL	FM19	KD3CCO	FN10cs	7.040132	0.2	-8	0	157	336	WSPR2	785	606	3.0.1
2026-06-06 21:32	KD9YMA	EM59lt	KD3CCO	FN10cs	7.040104	1	-11	1	959	80	WSPR2	959	658	3.0.1
2026-06-06 21:32	W2RWM	FN30	KD3CCO	FN10cs	7.040102	0.2	-15	0	402	276	WSPR2	2010	1149	3.0.1
2026-06-06 21:32	W3HH	EL89vb	KD3CCO	FN10cs	7.040063	2	-26	0	1362	16	WSPR2	681	175	3.0.1
2026-06-06 21:32	AA1AH	FN43	KD3CCO	FN10cs	7.04005	0.2	-17	0	633	244	WSPR2	3165	1628	3.0.1
2026-06-06 21:30	WM9C	EM59mu	KD3CCO	FN10cs	14.097193	0.2	-20	0	952	80	WSPR2	4760	2040	3.0.1
2026-06-06 21:30	DK8AF	JN59ms	KD3CCO	FN10cs	14.097182	1	-31	0	6609	298	WSPR2	6609	755	3.0.1
2026-06-06 21:30	AA4GA	EM84hb	KD3CCO	FN10cs	14.097176	0.2	-20	0	894	32	WSPR2	4470	1916	3.0.1
2026-06-06 21:30	KJ5BT	EM04hx	KD3CCO	FN10cs	14.097168	0.2	-24	0	1995	65	WSPR2	9975	3135	3.0.1
2026-06-06 21:30	IU0OQM	JN62dp	KD3CCO	FN10cs	14.097149	5	-20	0	7094	302	WSPR2	1419	608	3.0.1
2026-06-06 21:30	PA3AKP	JO22fd	KD3CCO	FN10cs	14.097146	0.05	-21	0	6079	293	WSPR2	121580	48632	3.0.1
2026-06-06 21:30	N4JJS	FM05pn	KD3CCO	FN10cs	14.097137	0.2	-4	0	585	8	WSPR2	2925	2591	3.0.1
2026-06-06 21:30	N6UA	DN71	KD3CCO	FN10cs	14.097127	0.2	-21	0	2274	83	WSPR2	11370	4548	3.0.1
2026-06-06 21:30	K4CFB	FM04	KD3CCO	FN10cs	14.097119	0.2	-10	0	708	9	WSPR2	3540	2529	3.0.1
2026-06-06 21:30	W9VW	EM79dt	KD3CCO	FN10cs	14.097119	0.2	-15	0	680	78	WSPR2	3400	1943	3.0.1
2026-06-06 21:30	K8ZK	EM95	KD3CCO	FN10cs	14.09711	0.2	-14	0	653	25	WSPR2	3265	1959	3.0.1
2026-06-06 21:30	9H2RA	JM75	KD3CCO	FN10cs	14.097104	0.2	-18	0	7733	306	WSPR2	38665	18780	3.0.1
2026-06-06 21:30	EB1A	IN53tf	KD3CCO	FN10cs	14.09709	0.5	-10	0	5572	292	WSPR2	11144	7960	3.0.1
2026-06-06 21:30	WB8SCG	FM17	KD3CCO	FN10cs	14.097085	0.2	-11	0	372	350	WSPR2	1860	1275	3.0.1
2026-06-06 21:30	YU1DGH	KN03wh	KD3CCO	FN10cs	14.097071	0.2	-18	0	7692	307	WSPR2	38460	18681	3.0.1
2026-06-06 21:30	M7IAF	JO01fr	KD3CCO	FN10cs	14.097054	0.2	-20	0	5842	291	WSPR2	29210	12519	3.0.1
2026-06-06 21:30	KG7RDR	DN31ws	KD3CCO	FN10cs	14.097048	1	-19	0	2852	81	WSPR2	2852	1304	3.0.1
2026-06-06 21:30	AA9UC	EM48	KD3CCO	FN10cs	14.097028	0.2	-25	0	1162	73	WSPR2	5810	1660	3.0.1
2026-06-06 21:30	G8MCD	IO91us	KD3CCO	FN10cs	14.097021	0.2	-13	0	5792	290	WSPR2	28960	18203	3.0.1
2026-06-06 21:30	G4HSB	IO94ll	KD3CCO	FN10cs	14.097006	0.2	-7	0	5646	288	WSPR2	28230	22584	3.0.1
2026-06-06 21:30	K4RHG	EL96	KD3CCO	FN10cs	14.097002	0.2	-6	0	1617	10	WSPR2	8085	6699	3.0.1
2026-06-06 21:28	KD3CCO	FN10cs	K9IMM	EN52cv	10.140184	10	16	1	1021	287	WSPR2	102	149	CWSL_DIGI
2026-06-06 21:28	KD3CCO	FN10cs	KFS	CM87tj	10.140196	10	-2	0	3825	279	WSPR2	383	361	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	DK6UG	JN49cm	10.140198	10	-2	0	6441	50	WSPR2	644	607	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	KV0S	EM38tv	10.140197	10	-4	0	1261	265	WSPR2	126	112	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	WD4ELG	FM06be	10.140197	10	-7	0	541	200	WSPR2	54	43	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	PLANB/SWL	IO91en	10.140198	10	-9	0	5714	51	WSPR2	571	424	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	ON5KQ	JO10os	10.1402	10	4	0	6060	50	WSPR2	606	675	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	DL4ZBE	JO40ba	10.140198	10	-8	0	6411	49	WSPR2	641	494	WD_3.3.2-1
2026-06-06 21:28	KD3CCO	FN10cs	G0WZM/A	IO91ui	10.140197	10	-13	0	5808	50	WSPR2	581	365	
2026-06-06 21:28	KD3CCO	FN10cs	IZ6198SWL	JN61vq	10.140199	10	-5	0	7255	55	WSPR2	726	622	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	OH3LMN/KIWI	KP11wm	10.140198	10	-16	0	6664	33	WSPR2	666	362	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	OK1HRA	JO60wa	10.14023	10	-11	0	6772	47	WSPR2	677	464	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	LX2JV	JN29vt	10.140198	10	-12	0	6271	50	WSPR2	627	412	web-888
2026-06-06 21:28	KD3CCO	FN10cs	WZ7I	FN20kk	10.140194	10	-17	0	228	98	WSPR2	23	12	CWSL_DIGI
2026-06-06 21:28	KD3CCO	FN10cs	DARCT13	JN47wn	10.140198	10	-1	0	6651	51	WSPR2	665	646	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	K9CZI	CN83mw	10.140198	10	-6	0	3682	291	WSPR2	368	305	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	DK0ABT	JN49pb	10.140189	10	-2	0	6534	50	WSPR2	653	616	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	KB7SVP/SDR5	DN07cw	10.140217	10	-12	0	3388	298	WSPR2	339	223	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	G7UVW	JO01bn	10.140199	10	-13	0	5827	50	WSPR2	583	366	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	OZ1BFM	JO66bb	10.140199	10	-11	0	6355	42	WSPR2	636	436	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	DB0STB	JN49qb	10.140199	10	-23	0	6540	50	WSPR2	654	224	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	IW3HBX	JN65an	10.140201	10	-16	0	6906	52	WSPR2	691	375	web-888
2026-06-06 21:28	KD3CCO	FN10cs	W4ZW	EM96eg	10.140198	10	4	0	601	215	WSPR2	60	67	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	DL6OW-WTM	JO33uo	10.140169	10	-18	0	6214	46	WSPR2	621	302	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	EA3IOT	JN11ep	10.140199	10	-19	0	6444	60	WSPR2	644	294	web-888
2026-06-06 21:28	KD3CCO	FN10cs	HB9UFQ	JN36mv	10.140199	10	-15	0	6498	53	WSPR2	650	371	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	GM4DTH	IO85jw	10.140198	10	-23	0	5468	46	WSPR2	547	188	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	W7PUA	CN84jq	10.140198	10	-9	0	3687	292	WSPR2	369	274	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	KG0D	CN88ka	10.140198	10	-8	0	3636	298	WSPR2	364	281	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	DL4RU	JN69cr	10.140198	10	-13	0	6684	48	WSPR2	668	420	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	G4MEM/K	IO94fa	10.140198	10	-12	0	5631	48	WSPR2	563	370	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	N6IO	EM85sm	10.140198	10	-16	0	712	216	WSPR2	71	39	web-888
2026-06-06 21:28	KD3CCO	FN10cs	G3VPW	IO91gp	10.140199	10	3	0	5721	50	WSPR2	572	621	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	W3MLM	DN70ln	10.140131	10	-11	0	2289	278	WSPR2	229	157	1.3 Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	PA4HJH	JO22uu	10.140199	10	-3	0	6126	47	WSPR2	613	560	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	DL0BR/1	JO43jb	10.140199	10	-16	0	6304	46	WSPR2	630	342	web-888
2026-06-06 21:28	KD3CCO	FN10cs	V51RS	JG87ql	10.140198	10	-13	0	12037	104	WSPR2	1204	757	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	KD5QLM	EM13lb	10.140198	10	-12	0	1908	249	WSPR2	191	126	web-888
2026-06-06 21:28	KD3CCO	FN10cs	G3SDR	IO81mi	10.140199	10	1	0	5634	51	WSPR2	563	579	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	K8NVH-K0	EN82lm	10.14021	10	-8	0	478	296	WSPR2	48	37	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	PY2NMB	GG66mx	10.140198	10	-16	0	7776	150	WSPR2	778	422	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	F1UBL	JN08xs	10.140199	10	-2	0	6066	53	WSPR2	607	572	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	KU4BY	FM16vf	10.140198	10	12	0	523	164	WSPR2	52	70	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	SDR/JN69BA	JN69ba	10.140199	10	-23	0	6718	49	WSPR2	672	230	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	KU4BY	FM16vf	10.140198	10	12	0	523	164	WSPR2	52	70	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	EA8/DL1MDS	IL38bo	10.140197	10	5	0	5868	82	WSPR2	587	671	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	PA0SLT/J	JO21jo	10.140198	10	-20	0	6124	49	WSPR2	612	262	web-888
2026-06-06 21:28	KD3CCO	FN10cs	PA0SLT/5	JO33kg	10.140198	10	-4	0	6178	46	WSPR2	618	547	web-888
2026-06-06 21:28	KD3CCO	FN10cs	G4MSA	IO90au	10.140198	10	-13	0	5719	52	WSPR2	572	360	1.4A Kiwi
2026-06-06 21:28	KD3CCO	FN10cs	VA3ROM-1	EN58jk	10.140198	10	-10	0	1240	317	WSPR2	124	89	web-888
2026-06-06 21:28	KD3CCO	FN10cs	G7ELK	IO90jv	10.140199	10	-23	0	5767	51	WSPR2	577	198	web-888
2026-06-06 21:28	KD3CCO	FN10cs	W1DRF	FN31pr	10.140199	10	-21	0	438	74	WSPR2	44	18	web-888
2026-06-06 21:28	KD3CCO	FN10cs	PE1RZM	JO33lh	10.140199	10	-26	0	6182	46	WSPR2	618	159	web-888
2026-06-06 21:28	KD3CCO	FN10cs	I0UVN	JN61nl	10.140198	10	-7	0	7222	56	WSPR2	722	578	WD_3.2.3-1
2026-06-06 21:28	KD3CCO	FN10cs	AC0G	EM38ww	10.140197	10	8	0	1239	265	WSPR2	124	152	WD_4.0
2026-06-06 21:28	KD3CCO	FN10cs	DC5AL-R	JO31lk	10.140201	10	-13	0	6268	48	WSPR2	627	394	
2026-06-06 21:28	KD3CCO	FN10cs	KD7EFG-1	DN31uo	10.140197	10	2	0	2869	283	WSPR2	287	303	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	N2YCH	FN31jg	10.140197	10	-14	0	388	80	WSPR2	39	23	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	PA5KT-15	JO11wl	10.140194	10	-8	0	6071	49	WSPR2	607	468	CWSL_DIGI
2026-06-06 21:28	KD3CCO	FN10cs	OE9GHV	JN47wk	10.140198	10	5	0	6658	51	WSPR2	666	761	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	K9DZT	EN52wx	10.140197	10	10	0	889	289	WSPR2	89	114	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	KW7MM	DM42mm	10.140206	10	-3	0	3077	263	WSPR2	308	282	CWSL_DIGI
2026-06-06 21:28	KD3CCO	FN10cs	HB9VQQ	JN47kh	10.1402	10	-3	0	6599	52	WSPR2	660	603	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	SWLPAOLO	JN55rs	10.140209	10	-22	0	6855	52	WSPR2	686	255	2.7.0
2026-06-06 21:28	KD3CCO	FN10cs	OE9TAV	JN47tk	10.140198	10	-5	0	6642	51	WSPR2	664	569	WD_3.2.3-1
2026-06-06 21:28	KD3CCO	FN10cs	OE3GBB/Q	JN87aq	10.140198	10	-2	0	7042	49	WSPR2	704	664	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	AF7KR	DM45dg	10.140199	10	-5	0	3014	269	WSPR2	301	258	WD_3.3.2-1
2026-06-06 21:28	KD3CCO	FN10cs	KD7EFG	DN31uo	10.140196	10	0	0	2869	283	WSPR2	287	287	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	G4ZFQ	IO90ir	10.140198	10	-4	0	5768	51	WSPR2	577	511	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	N3AGE-4	FN30hw	10.140197	10	-1	0	372	86	WSPR2	37	36	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	HB9VQQ/RS	JN47kh	10.1402	10	-3	0	6599	52	WSPR2	660	603	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	KP4MD	CM98iq	10.140197	10	-9	0	3689	281	WSPR2	369	274	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	W1PJE	FN42dk	10.1402	10	9	0	539	68	WSPR2	54	68	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	EA8BFK	IL38bo	10.140198	10	5	0	5868	82	WSPR2	587	671	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	K5MO	FM05	10.140197	10	3	0	598	191	WSPR2	60	65	WD_3.2.3
2026-06-06 21:28	KD3CCO	FN10cs	W3OA	EM95mn	10.140152	10	-19	0	642	207	WSPR2	64	29	CWSL_DIGI
2026-06-06 21:28	KD3CCO	FN10cs	WA2TP	FN30lu	10.140197	10	18	0	400	87	WSPR2	40	61	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	OK2IP/P	JN89gd	10.140196	10	-7	0	6987	47	WSPR2	699	559	RP122-16
2026-06-06 21:28	KD3CCO	FN10cs	DK8FT	JN58oe	10.140197	10	-6	0	6704	50	WSPR2	670	555	
2026-06-06 21:28	KD3CCO	FN10cs	WA5DJJ	DM62ph	10.140198	10	-6	0	2734	259	WSPR2	273	226	2.6.1
2026-06-06 21:28	KD3CCO	FN10cs	VE3EID	FN05gk	10.140237	10	7	0	536	346	WSPR2	54	65	CWSL_DIGI
2026-06-06 21:28	KD3CCO	FN10cs	KB7GF	DN06ta	10.140197	10	-5	0	3294	294	WSPR2	329	282	WD_3.2.3
2026-06-06 21:28	KD3CCO	FN10cs	WA2N	EM85ll	10.140197	10	0	0	746	220	WSPR2	75	75	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	PI4THT	JO32kf	10.140203	10	-9	0	6226	47	WSPR2	623	463	0.6
2026-06-06 21:28	KD3CCO	FN10cs	W1CK-1	DM13ie	10.140197	10	-4	0	3577	269	WSPR2	358	317	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	OE3GBB/P	JN87aq	10.140198	10	-2	0	7042	49	WSPR2	704	664	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	N6GN5	DN70ll	10.140197	10	-9	0	2291	278	WSPR2	229	170	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	F4ASK	IN96ij	10.140179	10	-1	0	5949	57	WSPR2	595	578	3.0.0
2026-06-06 21:28	KD3CCO	FN10cs	VK5ARG	PF95ht	10.140197	10	-3	0	16744	271	WSPR2	1674	1531	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	VK3ARW/2	QF12rv	10.140197	10	-10	0	16457	263	WSPR2	1646	1176	2.7.0
2026-06-06 21:28	KD3CCO	FN10cs	DJ6DK	JN48fw	10.140221	10	-12	0	6487	50	WSPR2	649	426	2.7.0-rc3
2026-06-06 21:28	KD3CCO	FN10cs	N5TNL	EM25ui	10.140197	10	-17	0	1562	253	WSPR2	156	80	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	G3VGZ	IO94im	10.140197	10	-6	0	5629	47	WSPR2	563	466	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	K6VZK	DM13nh	10.140197	10	-1	0	3536	269	WSPR2	354	344	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	K9TRV	EN82bi	10.140197	10	12	0	536	291	WSPR2	54	73	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	K6PZB	CM88nk	10.140197	10	-13	0	3828	281	WSPR2	383	241	WD_3.1.7
2026-06-06 21:28	KD3CCO	FN10cs	W1BW	FN54nh	10.140198	10	-2	0	829	59	WSPR2	83	78	
2026-06-06 21:28	KD3CCO	FN10cs	N1DQ-1	FN42hn	10.140197	10	-7	0	569	67	WSPR2	57	46	WD_3.3.2-2
2026-06-06 21:28	KD3CCO	FN10cs	DK4RW/1	JO40oe	10.140197	10	-5	0	6471	49	WSPR2	647	555	
2026-06-06 21:28	KD3CCO	FN10cs	PA1JMS	JO21cx	10.140197	10	-16	0	6071	48	WSPR2	607	330	
